market,strategy,regime,sizing,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,golden_cross_50_200,bull,equal_slot,0.15,0.25,0.25,2.8744572287541903,0.3003698595153835,0.4068328890870001,0.1084949150392975,-26.49393501725906,8.677900131660277,92.0,76.01889338731444,25.79863906199593
india,golden_cross_50_200,bull,equal_slot,0.25,none,none,3.9182188444507826,0.30398286068561103,0.42184469294699556,0.11082256482144849,-35.355785626903796,11.947730310833759,43.0,80.6072874493927,25.79863906199593
india,golden_cross_50_200,bull,equal_slot,0.25,none,0.15,8.858769913605835,0.7562461687211323,1.0665383713053378,0.6297512240893255,-14.06709439337157,28.30681748372328,88.0,74.3859649122807,25.79863906199593
india,golden_cross_50_200,bull,equal_slot,0.25,none,0.25,11.950855519374382,0.7873080748144072,1.1102758655154847,0.48301363148412174,-24.74227380012824,39.305864086620446,45.0,79.70310391363023,25.79863906199593
india,golden_cross_50_200,bull,equal_slot,0.25,0.25,none,4.163624438433278,0.3899337257516384,0.5194774519460329,0.1624747098135742,-25.626292505527044,12.72582396175439,78.0,78.46153846153847,25.79863906199593
india,golden_cross_50_200,bull,equal_slot,0.25,0.25,0.15,9.454059716177898,0.8671704275926149,1.208993838579457,0.6145838149523398,-15.382864771521925,30.378118879994066,111.0,72.86099865047233,25.79863906199593
india,golden_cross_50_200,bull,equal_slot,0.25,0.25,0.25,0.4985051657502737,0.10283154228853962,0.1350645245392133,0.017193484898539738,-28.99384090497048,1.4709411451501841,89.0,78.08367071524967,25.79863906199593
india,golden_cross_50_200,bull,atr_risk,0.15,none,0.25,16.644638460079065,1.0832067651878214,1.5657909686531635,0.7887437349558699,-21.10272034174741,57.16251178574765,50.0,81.5519568151147,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,none,none,none,8.394927545977371,0.5219687145769342,0.7298627220566346,0.27350953746320683,-30.693363104775372,26.708014949400336,42.0,89.93252361673414,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,none,none,0.15,9.883929330477926,0.8249975790199428,1.1714913328914747,0.8359985512419399,-11.822902462922443,31.887473009491462,100.0,78.94736842105263,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,none,none,0.25,13.210368308851983,0.8675562746440626,1.2156576260541965,0.6489798131012959,-20.35559202638872,43.95848370439144,51.0,85.39811066126856,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,none,0.25,none,16.7097742856005,1.268125194516726,1.74992624721264,1.285461800252604,-12.999043831809617,57.42036353052138,85.0,85.9919028340081,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,none,0.25,0.15,12.658229975119184,1.10766850895636,1.5436678285023435,1.1868406977300017,-10.665483581183063,41.906482729501214,124.0,77.71929824561403,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,none,0.25,0.25,10.192459008998611,0.8304789117992145,1.120151151599994,0.5510812749770657,-18.49538257205852,32.97785234704818,94.0,81.33603238866397,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.08,none,none,4.0977435185964195,0.3108675658006624,0.41470232640568916,0.13945251603392464,-29.384507609741227,12.516589999611028,75.0,83.22537112010797,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.08,none,0.15,9.568543271522545,0.7944999566611386,1.1287185360255736,0.7306619351227626,-13.095718842825555,30.77897348234304,122.0,76.84210526315789,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.08,none,0.25,11.64969984163966,0.7214146546457666,0.9613721479021046,0.5559271149813617,-20.95544456763947,38.20829340312273,72.0,85.91093117408907,25.79863906199593
india,golden_cross_50_200,"bull,pullback",equal_slot,0.08,0.25,none,16.445354767481255,1.3931936373058549,1.9839620340783977,1.7523406903140077,-9.3847930704242,56.375341873441464,136.0,77.28744939271255,25.79863906199593
