market,strategy,years,kind,regime,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,short_term_reversal,2,baseline,none,none,none,none,-2.839346108869989,-0.0092501073677475,-0.01312885984626889,-0.09819338559169605,-28.915859166690193,-5.554901798516953,480.0,99.4311377245509,0.5121780917566765
india,short_term_reversal,1,tuned,none,none,none,none,9.651146355825556,0.5349826368965372,0.8066009287118198,0.37656848013081723,-25.62919326777647,9.61106411766175,240.0,99.20634920634922,-0.46105255022869107
india,short_term_reversal,1,baseline,none,none,none,none,9.651146355825556,0.5349826368965372,0.8066009287118198,0.37656848013081723,-25.62919326777647,9.61106411766175,240.0,99.20634920634922,-0.46105255022869107
india,turn_of_month,5,tuned,"bull,pullback",none,0.25,0.15,2.2331842355005627,0.31297080046456566,0.40315158086613245,0.12938825467252482,-17.25955915513846,11.509628159892781,1042.0,17.962218649517688,49.542295567743366
india,turn_of_month,5,baseline,"bull,pullback",none,none,none,1.4898429592945517,0.20950495992767018,0.2647142709674421,0.08553239702800197,-17.41846377585794,7.567142835401808,1200.0,21.22186495176849,49.542295567743366
india,turn_of_month,2,tuned,"bull,pullback",none,0.25,0.15,-1.1986789529336295,-0.16583290840383202,-0.2179923624744327,-0.14570981242267494,-8.226480653591826,-2.364302343696889,348.0,14.590818363273453,0.5121780917566765
india,turn_of_month,2,baseline,"bull,pullback",none,none,none,-1.5017059567425828,-0.15407555320202143,-0.20314781856583614,-0.19399106115487116,-7.741109037718538,-2.957556439703124,480.0,20.768463073852296,0.5121780917566765
india,turn_of_month,1,tuned,"bull,pullback",none,0.25,0.15,-2.525348061471233,-0.35794998256974786,-0.4476474155221906,-0.30794172220575844,-8.200733708256209,-2.5154539510741647,168.0,13.134920634920636,-0.46105255022869107
india,turn_of_month,1,baseline,"bull,pullback",none,none,none,-4.627970060134656,-0.5299093508935797,-0.6383947919642787,-0.5892345001234033,-7.854207550924838,-4.610035087623943,240.0,20.654761904761905,-0.46105255022869107
us,golden_cross_50_200,5,tuned,bull,0.08,none,none,14.377982460437178,0.9887026889696169,1.4074545059101569,0.878285182479106,-16.370516942860096,94.92162244242088,96.0,84.61292897047088,85.81111939042859
us,golden_cross_50_200,5,baseline,bull,none,none,none,7.316223636144525,0.462878961330571,0.6682673279079671,0.22998668664405325,-31.811509365617013,42.021274256625915,92.0,98.49960095770152,85.81111939042859
us,golden_cross_50_200,2,tuned,bull,0.08,none,none,11.921179425209738,0.6790016837383485,0.9877391358026806,0.5451920213011275,-21.866019603073532,24.983900638992516,49.0,91.47999999999999,48.39136944753712
us,golden_cross_50_200,2,baseline,bull,none,none,none,15.98559124302148,0.9270647689376439,1.3560152362766058,0.7858900433237589,-20.340747893196024,34.131327674890954,32.0,98.08,48.39136944753712
us,golden_cross_50_200,1,tuned,bull,0.08,none,none,67.37696414468219,2.0549644577187016,3.24971247711883,3.976092417088311,-16.945522658153475,66.6941365546465,21.0,98.84462151394422,22.906067158483843
us,golden_cross_50_200,1,baseline,bull,none,none,none,47.72122188252857,1.7089888051822728,2.6992533463197455,2.880074121807631,-16.569442265804298,47.26451330386643,20.0,98.68525896414342,22.906067158483843
us,fifty_two_week_high,5,tuned,"bull,pullback",0.15,none,none,14.636934371872501,0.7854217876199674,1.135289946509312,0.7997904839732449,-18.300960895606437,97.12399791307212,298.0,88.04469273743017,85.81111939042859
