effective_date,symbol
2015-06-01,REPCOHOME.NS
2015-06-01,RESPONIND.NS
2015-06-01,ROLTA.NS
2015-06-01,RTNPOWER.NS
2015-06-01,RUPA.NS
2015-06-01,SADBHAV.NS
2015-06-01,SANGHIIND.NS
2015-06-01,SANOFI.NS
2015-06-01,SCHNEIDER.NS
2015-06-01,SCI.NS
2015-06-01,SHARDACROP.NS
2015-06-01,SHILPAMED.NS
2015-06-01,SHOPERSTOP.NS
2015-06-01,SICAL.NS
2015-06-01,SIMPLEXINF.NS
2015-06-01,SITINET.NS
2015-06-01,SKFINDIA.NS
2015-06-01,SMLISUZU.NS
2015-06-01,SNOWMAN.NS
2015-06-01,SOBHA.NS
2015-06-01,SONATSOFTW.NS
2015-06-01,SOUTHBANK.NS
2015-06-01,SREINFRA.NS
2015-06-01,STAR.NS
2015-06-01,STLTECH.NS
2015-06-01,SUNCLAYLTD.NS
2015-06-01,SUNDRMFAST.NS
2015-06-01,SUNDROP.NS
2015-06-01,SUNTECK.NS
2015-06-01,SUPRAJIT.NS
2015-06-01,SWANCORP.NS
2015-06-01,TATACHEM.NS
2015-06-01,TATACOFFEE.NS
2015-06-01,TATAELXSI.NS
2015-06-01,TEXRAIL.NS
2015-06-01,THOMASCOOK.NS
2015-06-01,TIDEWATER.NS
2015-06-01,TIMKEN.NS
2015-06-01,TREEHOUSE.NS
2015-06-01,TRENT.NS
2015-06-01,TRITURBINE.NS
2015-06-01,TTKPRESTIG.NS
2015-06-01,TTML.NS
2015-06-01,TVSHLTD.NS
2015-06-01,TVTODAY.NS
2015-06-01,UNICHEMLAB.NS
2015-06-01,VAIBHAVGBL.NS
2015-06-01,VEEDOL.NS
2015-06-01,VESUVIUS.NS
2015-06-01,VGUARD.NS
2015-06-01,VINATIORGA.NS
2015-06-01,VIPIND.NS
2015-06-01,VIVIDHA.NS
2015-06-01,VSTIND.NS
2015-06-01,VTL.NS
2015-06-01,WABAG.NS
2015-06-01,WELCORP.NS
2015-06-01,WELSPUNIND.NS
2015-06-01,WELSPUNLIV.NS
2015-06-01,WHEELS.NS
2015-06-01,WONDERLA.NS
2015-06-01,ZENSARTECH.NS
2015-06-01,ZFCVINDIA.NS
2015-09-30,AARTIDRUGS.NS
2015-09-30,AARTIIND.NS
2015-09-30,ABAN.NS
2015-09-30,ABREL.NS
2015-09-30,ACCELYA.NS
2015-09-30,ACLGATI.NS
2015-09-30,ADANIENSOL.NS
2015-09-30,ADANITRANS.NS
2015-09-30,AEGISCHEM.NS
2015-09-30,AEGISLOG.NS
2015-09-30,AHLUCONT.NS
2015-09-30,APARINDS.NS
2015-09-30,ARVIND.NS
2015-09-30,ASAHIINDIA.NS
2015-09-30,ASHIANA.NS
2015-09-30,ASHOKA.NS
2015-09-30,ASTRAL.NS
2015-09-30,ASTRAZEN.NS
2015-09-30,ATFL.NS
2015-09-30,ATUL.NS
2015-09-30,AVANTIFEED.NS
2015-09-30,BAJAJELEC.NS
2015-09-30,BAJAJHIND.NS
2015-09-30,BALMLAWRIE.NS
2015-09-30,BBTC.NS
2015-09-30,BCG.NS
2015-09-30,BEML.NS
2015-09-30,BFUTILITIE.NS
2015-09-30,BIRLACORPN.NS
