effective_date,symbol
2015-06-01,MAHSEAMLES.NS
2015-06-01,MANAPPURAM.NS
2015-06-01,MARICO.NS
2015-06-01,MARKSANS.NS
2015-06-01,MARUTI.NS
2015-06-01,MAYURUNIQ.NS
2015-06-01,MBECL.NS
2015-06-01,MCDOWELL-N.NS
2015-06-01,MCLEODRUSS.NS
2015-06-01,MCX.NS
2015-06-01,MFSL.NS
2015-06-01,MHRIL.NS
2015-06-01,MINDACORP.NS
2015-06-01,MMTC.NS
2015-06-01,MOIL.NS
2015-06-01,MOTHERSON.NS
2015-06-01,MOTILALOFS.NS
2015-06-01,MPHASIS.NS
2015-06-01,MPSLTD.NS
2015-06-01,MRF.NS
2015-06-01,MRPL.NS
2015-06-01,MTNL.NS
2015-06-01,MUTHOOTFIN.NS
2015-06-01,NATCOPHARM.NS
2015-06-01,NATIONALUM.NS
2015-06-01,NAUKRI.NS
2015-06-01,NAVA.NS
2015-06-01,NAVNETEDUL.NS
2015-06-01,NBCC.NS
2015-06-01,NCC.NS
2015-06-01,NESCO.NS
2015-06-01,NESTLEIND.NS
2015-06-01,NETWORK18.NS
2015-06-01,NFL.NS
2015-06-01,NHPC.NS
2015-06-01,NLCINDIA.NS
2015-06-01,NMDC.NS
2015-06-01,NOVARTIND.NS
2015-06-01,NRBBEARING.NS
2015-06-01,NTPC.NS
2015-06-01,OBEROIRLTY.NS
2015-06-01,OFSS.NS
2015-06-01,OIL.NS
2015-06-01,OMAXE.NS
2015-06-01,ONGC.NS
2015-06-01,ORIENTCEM.NS
2015-06-01,ORISSAMINE.NS
2015-06-01,PAGEIND.NS
2015-06-01,PATELENG.NS
2015-06-01,PCJEWELLER.NS
2015-06-01,PEL.NS
2015-06-01,PERSISTENT.NS
2015-06-01,PETRONET.NS
2015-06-01,PFC.NS
2015-06-01,PFIZER.NS
2015-06-01,PFS.NS
2015-06-01,PGHH.NS
2015-06-01,PGHL.NS
2015-06-01,PHOENIXLTD.NS
2015-06-01,PIDILITIND.NS
2015-06-01,PIIND.NS
2015-06-01,PNB.NS
2015-06-01,POLYMED.NS
2015-06-01,POONAWALLA.NS
2015-06-01,POWERGRID.NS
2015-06-01,PRESTIGE.NS
2015-06-01,PRSMJOHNSN.NS
2015-06-01,PSB.NS
2015-06-01,PTC.NS
2015-06-01,PURVA.NS
2015-06-01,PVR.NS
2015-06-01,RAIN.NS
2015-06-01,RAJESHEXPO.NS
2015-06-01,RALLIS.NS
2015-06-01,RAMCOCEM.NS
2015-06-01,RATNAMANI.NS
2015-06-01,RCF.NS
2015-06-01,RCOM.NS
2015-06-01,RECLTD.NS
