effective_date,symbol
2018-10-04,HDFC.NS
2018-10-04,HDFCBANK.NS
2018-10-04,HDFCLIFE.NS
2018-10-04,HEG.NS
2018-10-04,HEIDELBERG.NS
2018-10-04,HERITGFOOD.NS
2018-10-04,HEROMOTOCO.NS
2018-10-04,HEXAWARE.NS
2018-10-04,HFCL.NS
2018-10-04,HIMATSEIDE.NS
2018-10-04,HINDALCO.NS
2018-10-04,HINDCOPPER.NS
2018-10-04,HINDPETRO.NS
2018-10-04,HINDUNILVR.NS
2018-10-04,HINDZINC.NS
2018-10-04,HONAUT.NS
2018-10-04,HSCL.NS
2018-10-04,HSIL.NS
2018-10-04,HUDCO.NS
2018-10-04,IBREALEST.NS
2018-10-04,IBULHSGFIN.NS
2018-10-04,IBVENTURES.NS
2018-10-04,ICICIBANK.NS
2018-10-04,ICICIGI.NS
2018-10-04,ICICIPRULI.NS
2018-10-04,ICIL.NS
2018-10-04,IDBI.NS
2018-10-04,IDEA.NS
2018-10-04,IDFC.NS
2018-10-04,IDFCBANK.NS
2018-10-04,IEX.NS
2018-10-04,IFBIND.NS
2018-10-04,IFCI.NS
2018-10-04,IGL.NS
2018-10-04,IIFL.NS
2018-10-04,IL&FSTRANS.NS
2018-10-04,INDHOTEL.NS
2018-10-04,INDIACEM.NS
2018-10-04,INDIANB.NS
2018-10-04,INDIGO.NS
2018-10-04,INDOCO.NS
2018-10-04,INDUSINDBK.NS
2018-10-04,INFIBEAM.NS
2018-10-04,INFRATEL.NS
2018-10-04,INFY.NS
2018-10-04,INOXLEISUR.NS
2018-10-04,INOXWIND.NS
2018-10-04,INTELLECT.NS
2018-10-04,IOB.NS
2018-10-04,IOC.NS
2018-10-04,IPCALAB.NS
2018-10-04,IRB.NS
2018-10-04,ISEC.NS
2018-10-04,ITC.NS
2018-10-04,ITDC.NS
2018-10-04,ITDCEM.NS
2018-10-04,ITI.NS
2018-10-04,J&KBANK.NS
2018-10-04,JAGRAN.NS
2018-10-04,JAICORPLTD.NS
2018-10-04,JBCHEPHARM.NS
2018-10-04,JCHAC.NS
2018-10-04,JETAIRWAYS.NS
2018-10-04,JINDALSAW.NS
2018-10-04,JINDALSTEL.NS
2018-10-04,JISLJALEQS.NS
2018-10-04,JKCEMENT.NS
2018-10-04,JKIL.NS
2018-10-04,JKLAKSHMI.NS
2018-10-04,JKTYRE.NS
2018-10-04,JMFINANCIL.NS
2018-10-04,JPASSOCIAT.NS
2018-10-04,JPPOWER.NS
2018-10-04,JSL.NS
2018-10-04,JSLHISAR.NS
2018-10-04,JSWENERGY.NS
2018-10-04,JSWSTEEL.NS
2018-10-04,JUBILANT.NS
2018-10-04,JUBLFOOD.NS
2018-10-04,JUSTDIAL.NS
2018-10-04,JYOTHYLAB.NS
2018-10-04,KAJARIACER.NS
2018-10-04,KALPATPOWR.NS
2018-10-04,KANSAINER.NS
2018-10-04,KARURVYSYA.NS
2018-10-04,KEC.NS
2018-10-04,KIOCL.NS
2018-10-04,KNRCON.NS
2018-10-04,KOLTEPATIL.NS
2018-10-04,KOTAKBANK.NS
2018-10-04,KPRMILL.NS
2018-10-04,KRBL.NS
2018-10-04,KSCL.NS
2018-10-04,KTKBANK.NS
2018-10-04,L&TFH.NS
2018-10-04,LAKSHVILAS.NS
2018-10-04,LALPATHLAB.NS
2018-10-04,LAURUSLABS.NS
2018-10-04,LAXMIMACH.NS
2018-10-04,LEMONTREE.NS
2018-10-04,LICHSGFIN.NS
2018-10-04,LINDEINDIA.NS
2018-10-04,LT.NS
2018-10-04,LTI.NS
2018-10-04,LTTS.NS
2018-10-04,LUPIN.NS
2018-10-04,LUXIND.NS
2018-10-04,M&M.NS
2018-10-04,M&MFIN.NS
2018-10-04,MAGMA.NS
2018-10-04,MAHINDCIE.NS
2018-10-04,MAHLOG.NS
2018-10-04,MANAPPURAM.NS
2018-10-04,MANPASAND.NS
2018-10-04,MARICO.NS
2018-10-04,MARUTI.NS
2018-10-04,MASFIN.NS
2018-10-04,MAXINDIA.NS
2018-10-04,MCDOWELL-N.NS
2018-10-04,MCLEODRUSS.NS
2018-10-04,MERCK.NS
2018-10-04,MFSL.NS
2018-10-04,MGL.NS
2018-10-04,MHRIL.NS
2018-10-04,MINDACORP.NS
2018-10-04,MINDAIND.NS
2018-10-04,MINDTREE.NS
2018-10-04,MMTC.NS
2018-10-04,MOIL.NS
2018-10-04,MONSANTO.NS
2018-10-04,MOTHERSUMI.NS
2018-10-04,MOTILALOFS.NS
2018-10-04,MPHASIS.NS
2018-10-04,MRF.NS
2018-10-04,MRPL.NS
2018-10-04,MUTHOOTFIN.NS
2018-10-04,NATCOPHARM.NS
2018-10-04,NATIONALUM.NS
2018-10-04,NAUKRI.NS
2018-10-04,NAVINFLUOR.NS
2018-10-04,NAVKARCORP.NS
2018-10-04,NBCC.NS
2018-10-04,NBVENTURES.NS
2018-10-04,NCC.NS
2018-10-04,NESCO.NS
2018-10-04,NETWORK18.NS
